icao,departure_from,departure_time,arrival_time,terminal,gate,baggage_belt,flight_number,airline,aircraft
LEBL,Granada,2024-11-03 21:30Z,2024-11-03 22:55Z,1,,,QR 3681,Qatar,Airbus A320
LEBL,Granada,2024-11-03 21:30Z,2024-11-03 22:55Z,1,,,VY 2017,Vueling,Airbus A320
LEBL,Lisbon,2024-11-03 20:55Z,2024-11-03 22:45Z,1,,,LY 9000,El Al,Airbus A320
LEBL,Lisbon,2024-11-03 20:55Z,2024-11-03 22:45Z,1,,,AD 7289,Azul,Airbus A320
LEBL,Lisbon,2024-11-03 20:55Z,2024-11-03 22:45Z,1,,,S4 8942,Azores,Airbus A320
LEBL,Lisbon,2024-11-03 20:55Z,2024-11-03 22:45Z,1,,,TP 1040,TAP Air Portugal,Airbus A320
LEBL,Lisbon,2024-11-03 20:55Z,2024-11-03 22:45Z,1,,,EK 4862,Emirates,Airbus A320
LEBL,Nantes,2024-11-03 21:05Z,2024-11-03 22:35Z,1,,,IB 5375,Iberia,Airbus A320
LEBL,Nantes,2024-11-03 21:05Z,2024-11-03 22:35Z,1,,,VY 2975,Vueling,Airbus A320
LEBL,Nantes,2024-11-03 21:05Z,2024-11-03 22:35Z,1,,,QR 3725,Qatar,Airbus A320
LEBL,Lisbon,2024-11-03 21:05Z,2024-11-03 22:55Z,1,,,IB 5233,Iberia,Airbus A321
LEBL,Lisbon,2024-11-03 21:05Z,2024-11-03 22:55Z,1,,,VY 8465,Vueling,Airbus A321
LEBL,Lisbon,2024-11-03 21:05Z,2024-11-03 22:55Z,1,,,QR 4707,Qatar,Airbus A321
LEBL,Madrid,2024-11-03 21:40Z,2024-11-03 22:55Z,1,,,IB 5245S,Iberia,Airbus A321
LEBL,Madrid,2024-11-03 21:40Z,2024-11-03 22:55Z,1,,,QR 3791,Qatar,Airbus A321
LEBL,Madrid,2024-11-03 21:40Z,2024-11-03 22:55Z,1,,,IB 5245,Iberia,Airbus A321
LEBL,Madrid,2024-11-03 21:40Z,2024-11-03 22:55Z,1,,,VY 1009,Vueling,Airbus A321
LEBL,Palma De Mallorca,2024-11-03 22:00Z,2024-11-03 22:55Z,1,,,IB 5127,Iberia,Airbus A319
LEBL,Palma De Mallorca,2024-11-03 22:00Z,2024-11-03 22:55Z,1,,,VY 3921,Vueling,Airbus A319
LEBL,Palma De Mallorca,2024-11-03 22:00Z,2024-11-03 22:55Z,1,,,QR 3623,Qatar,Airbus A319
LEBL,Amsterdam,2024-11-03 20:30Z,2024-11-03 22:45Z,1,,,IB 5227,Iberia,Airbus A320
LEBL,Amsterdam,2024-11-03 20:30Z,2024-11-03 22:45Z,1,,,VY 8313,Vueling,Airbus A320
LEBL,Amsterdam,2024-11-03 20:30Z,2024-11-03 22:45Z,1,,,QR 3511,Qatar,Airbus A320
LEBL,Rome,2024-11-03 21:25Z,2024-11-03 23:05Z,2,,,FR 6986,Ryanair,Boeing 737 MAX 8
LEBL,London,2024-11-03 20:50Z,2024-11-03 23:00Z,1,,,IB 5644,Iberia,Airbus A320
LEBL,London,2024-11-03 20:50Z,2024-11-03 23:00Z,1,,,BA 8079,British,Airbus A320
LEBL,London,2024-11-03 20:50Z,2024-11-03 23:00Z,1,,,BA 8079,British,Airbus A320
LEBL,London,2024-11-03 20:50Z,2024-11-03 23:00Z,1,,,IB 5644,Iberia,Airbus A320
LEBL,Dublin,2024-11-03 20:15Z,2024-11-03 22:35Z,2,,,FR 6921,Ryanair,Boeing 737 MAX 8
LEBL,Dublin,2024-11-03 20:15Z,2024-11-03 22:35Z,2,,,FR 6921,Ryanair,Boeing 737 MAX 8
LEBL,Paris,2024-11-03 21:15Z,2024-11-03 22:55Z,1,,,VY 8019,Vueling,Airbus A321
LEBL,Paris,2024-11-03 21:15Z,2024-11-03 22:55Z,1,,,QR 3676,Qatar,Airbus A321
LEBL,Paris,2024-11-03 21:15Z,2024-11-03 22:55Z,1,,,IB 5209,Iberia,Airbus A321
LEBL,Paris,2024-11-03 21:15Z,2024-11-03 22:55Z,1,,,QR 3676,Qatar,Airbus A321
LEBL,Paris,2024-11-03 21:15Z,2024-11-03 22:55Z,1,,,IB 5209,Iberia,Airbus A321
LEBL,Paris,2024-11-03 21:15Z,2024-11-03 22:55Z,1,,,VY 8019,Vueling,Airbus A321
LEBL,Brussels,2024-11-03 21:05Z,2024-11-03 23:05Z,1,,,IB 5035,Iberia,Airbus A321
LEBL,London,2024-11-03 20:50Z,2024-11-03 23:00Z,1,,,VY 6653,Vueling,Airbus A320
LEBL,Bilbao,2024-11-03 21:55Z,2024-11-03 23:05Z,1,,,QR 3649,Qatar,Airbus A320
LEBL,Bilbao,2024-11-03 21:55Z,2024-11-03 23:05Z,1,,,IB 5029,Iberia,Airbus A320
LEBL,Bilbao,2024-11-03 21:55Z,2024-11-03 23:05Z,1,,,VY 1435,Vueling,Airbus A320
LEBL,London,2024-11-03 21:05Z,2024-11-03 23:10Z,1,,,VY 7821,Vueling,Airbus A320
LEBL,London,2024-11-03 21:05Z,2024-11-03 23:10Z,1,,,IB 5081,Iberia,Airbus A320
LEBL,London,2024-11-03 21:05Z,2024-11-03 23:10Z,1,,,BA 8063,British,Airbus A320
LEBL,Hamburg,2024-11-03 20:30Z,2024-11-03 23:10Z,1,,,IB 5301,Iberia,Airbus A321
LEBL,Hamburg,2024-11-03 20:30Z,2024-11-03 23:10Z,1,,,QR 3795,Qatar,Airbus A321
LEBL,Hamburg,2024-11-03 20:30Z,2024-11-03 23:10Z,1,,,VY 1823,Vueling,Airbus A321
LEBL,Brussels,2024-11-03 21:05Z,2024-11-03 23:05Z,1,,,VY 8985,Vueling,Airbus A321
LEBL,Venice,2024-11-03 21:15Z,2024-11-03 23:15Z,1,,,IB 5133,Iberia,Airbus A320 (sharklets)
LEBL,Venice,2024-11-03 21:15Z,2024-11-03 23:15Z,1,,,VY 6405,Vueling,Airbus A320 (sharklets)
LEBL,Venice,2024-11-03 21:15Z,2024-11-03 23:15Z,1,,,QR 3770,Qatar,Airbus A320 (sharklets)
LEBL,Venice,2024-11-03 21:15Z,2024-11-03 23:15Z,1,,,LA 5835,LATAM,Airbus A320 (sharklets)
LEBL,Nice,2024-11-03 22:00Z,2024-11-03 23:15Z,1,,,VY 1518,Vueling,Airbus A320
LEBL,Nice,2024-11-03 22:00Z,2024-11-03 23:15Z,1,,,LA 5785,LATAM,Airbus A320
LEBL,Nice,2024-11-03 22:00Z,2024-11-03 23:15Z,1,,,IB 5151,Iberia,Airbus A320
LEBL,Nice,2024-11-03 22:00Z,2024-11-03 23:15Z,1,,,QR 3723,Qatar,Airbus A320
LEBL,Lanzarote Island,2024-11-03 20:15Z,2024-11-03 23:15Z,1,,,QR 3501,Qatar,Airbus A320
LEBL,Lanzarote Island,2024-11-03 20:15Z,2024-11-03 23:15Z,1,,,VY 2474,Vueling,Airbus A320
LEBL,Lanzarote Island,2024-11-03 20:15Z,2024-11-03 23:15Z,1,,,LA 5741,LATAM,Airbus A320
LEBL,Lanzarote Island,2024-11-03 20:15Z,2024-11-03 23:15Z,1,,,IB 5352,Iberia,Airbus A320
LEBL,Ranón,2024-11-03 22:00Z,2024-11-03 23:25Z,1,,,VY 1573,Vueling,Airbus A320
LEBL,Ranón,2024-11-03 22:00Z,2024-11-03 23:25Z,1,,,QR 3740,Qatar,Airbus A320
LEBL,Ranón,2024-11-03 22:00Z,2024-11-03 23:25Z,1,,,LA 5834,LATAM,Airbus A320
LEBL,Ranón,2024-11-03 22:00Z,2024-11-03 23:25Z,1,,,IB 5105,Iberia,Airbus A320
LEBL,Culleredo,2024-11-03 21:45Z,2024-11-03 23:25Z,1,,,VY 1293,Vueling,Airbus A320
LEBL,Culleredo,2024-11-03 21:45Z,2024-11-03 23:25Z,1,,,LA 5862,LATAM,Airbus A320
LEBL,Culleredo,2024-11-03 21:45Z,2024-11-03 23:25Z,1,,,IB 5261,Iberia,Airbus A320
LEBL,Culleredo,2024-11-03 21:45Z,2024-11-03 23:25Z,1,,,QR 3679,Qatar,Airbus A320
LEBL,Ibiza Town,2024-11-03 22:30Z,2024-11-03 23:25Z,1,,,LA 5819,LATAM,Airbus A320 (sharklets)
LEBL,Ibiza Town,2024-11-03 22:30Z,2024-11-03 23:25Z,1,,,QR 4689,Qatar,Airbus A320 (sharklets)
LEBL,Ibiza Town,2024-11-03 22:30Z,2024-11-03 23:25Z,1,,,IB 5487,Iberia,Airbus A320 (sharklets)
LEBL,Ibiza Town,2024-11-03 22:30Z,2024-11-03 23:25Z,1,,,VY 3515,Vueling,Airbus A320 (sharklets)
LEBL,Marrakech,2024-11-03 21:00Z,2024-11-03 23:30Z,2,,,FR 2251,Ryanair,Boeing 737 MAX 8
LEBL,Seville,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,QR 3631,Qatar,Airbus A321
LEBL,Seville,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,AA 8861,American,Airbus A321
LEBL,Seville,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,VY 2221,Vueling,Airbus A321
LEBL,Seville,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,IB 5171,Iberia,Airbus A321
LEBL,Seville,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,LA 5745,LATAM,Airbus A321
LEBL,Porto,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,IB 5103,Iberia,Airbus A320
LEBL,Porto,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,VY 8479,Vueling,Airbus A320
LEBL,Porto,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,QR 3749,Qatar,Airbus A320
LEBL,Porto,2024-11-03 21:55Z,2024-11-03 23:35Z,1,,,LA 5831,LATAM,Airbus A320
LEBL,Tenerife Island,2024-11-03 20:15Z,2024-11-03 23:35Z,1,,,VY 3209,Vueling,Airbus A321
LEBL,Tenerife Island,2024-11-03 20:15Z,2024-11-03 23:35Z,1,,,LA 5803,LATAM,Airbus A321
LEBL,Tenerife Island,2024-11-03 20:15Z,2024-11-03 23:35Z,1,,,IB 5446,Iberia,Airbus A321
LEBL,Tenerife Island,2024-11-03 20:15Z,2024-11-03 23:35Z,1,,,QR 3769,Qatar,Airbus A321
LEBL,Gran Canaria Island,2024-11-03 20:15Z,2024-11-03 23:35Z,2,,,FR 9765,Ryanair,Boeing 737 MAX 8
LEBL,Seville,2024-11-03 21:55Z,2024-11-03 23:40Z,2,,,FR 2403,Ryanair,Boeing 737 MAX 8
LEBL,Athens,2024-11-03 20:25Z,2024-11-03 23:45Z,1,,,VY 8103,Vueling,Airbus A321
LEBL,Athens,2024-11-03 20:25Z,2024-11-03 23:45Z,1,,,LA 5742,LATAM,Airbus A321
LEBL,Athens,2024-11-03 20:25Z,2024-11-03 23:45Z,1,,,IB 5213,Iberia,Airbus A321
LEBL,London,2024-11-03 21:40Z,2024-11-03 23:45Z,1,,,VY 7829,Vueling,Airbus A320
LEBL,London,2024-11-03 21:40Z,2024-11-03 23:45Z,1,,,BA 8067,British,Airbus A320
LEBL,London,2024-11-03 21:40Z,2024-11-03 23:45Z,1,,,LA 5744,LATAM,Airbus A320
LEBL,London,2024-11-03 21:40Z,2024-11-03 23:45Z,1,,,IB 5089,Iberia,Airbus A320
LEBL,Paris,2024-11-03 21:55Z,2024-11-03 23:45Z,1,,,LA 5743,LATAM,Airbus A320
LEBL,Paris,2024-11-03 21:55Z,2024-11-03 23:45Z,1,,,IB 5039,Iberia,Airbus A320
LEBL,Paris,2024-11-03 21:55Z,2024-11-03 23:45Z,1,,,QR 3639,Qatar,Airbus A320
LEBL,Paris,2024-11-03 21:55Z,2024-11-03 23:45Z,1,,,VY 8241,Vueling,Airbus A320
LEBL,Tenerife Island,2024-11-03 20:30Z,2024-11-03 23:50Z,1,,,QR 3659,Qatar,Airbus A320 (sharklets)
LEBL,Tenerife Island,2024-11-03 20:30Z,2024-11-03 23:50Z,1,,,IB 5454,Iberia,Airbus A320 (sharklets)
LEBL,Tenerife Island,2024-11-03 20:30Z,2024-11-03 23:50Z,1,,,VY 3217,Vueling,Airbus A320 (sharklets)
LEBL,Tenerife Island,2024-11-03 20:30Z,2024-11-03 23:50Z,1,,,LA 5746,LATAM,Airbus A320 (sharklets)
LEBL,Gran Canaria Island,2024-11-03 20:35Z,2024-11-03 23:50Z,1,,,VY 3003,Vueling,Airbus A321 (sharklets)
LEBL,Gran Canaria Island,2024-11-03 20:35Z,2024-11-03 23:50Z,1,,,LA 5826,LATAM,Airbus A321 (sharklets)
LEBL,Gran Canaria Island,2024-11-03 20:35Z,2024-11-03 23:50Z,1,,,IB 5379,Iberia,Airbus A321 (sharklets)
LEBL,Gran Canaria Island,2024-11-03 20:35Z,2024-11-03 23:50Z,1,,,QR 3710,Qatar,Airbus A321 (sharklets)
LEBL,Lisbon,2024-11-03 22:05Z,2024-11-03 23:50Z,1,,,QR 3706,Qatar,Airbus A320
LEBL,Lisbon,2024-11-03 22:05Z,2024-11-03 23:50Z,1,,,LA 5821,LATAM,Airbus A320
LEBL,Lisbon,2024-11-03 22:05Z,2024-11-03 23:50Z,1,,,IB 5235,Iberia,Airbus A320
LEBL,Lisbon,2024-11-03 22:05Z,2024-11-03 23:50Z,1,,,VY 8467,Vueling,Airbus A320
LEBL,London,2024-11-03 21:55Z,2024-11-04 00:05Z,2,,,FR 9810,Ryanair,Boeing 737 MAX 8
LEBL,Rome,2024-11-03 22:25Z,2024-11-04 00:10Z,2,,,FR 8573,Ryanair,Boeing 737-800 (winglets)
LEBL,Algiers,2024-11-03 23:40Z,2024-11-04 01:00Z,1,,,VY 7479,Vueling,Airbus A320
LEBL,Algiers,2024-11-03 23:40Z,2024-11-04 01:00Z,1,,,QR 4692,Qatar,Airbus A320
LEBL,Tunis,2024-11-03 16:40Z,2024-11-03 20:40Z,1,,,TU 514,Tunisair,Airbus A320
LEZL,Palma De Mallorca,2024-11-03 12:20Z,2024-11-03 14:00Z,1,,,FR 5273,Ryanair,Airbus A320
LEZL,London,2024-11-03 13:15Z,2024-11-03 16:00Z,1,,,FR 8361,Ryanair,Boeing 737-800 (winglets)
LEZL,Bilbao,2024-11-03 14:45Z,2024-11-03 16:15Z,1,,,VY 2508,Vueling,Airbus A320 NEO
LEZL,Bilbao,2024-11-03 14:45Z,2024-11-03 16:15Z,1,,,IB 5355,Iberia,Airbus A320 NEO
LEZL,Porto,2024-11-03 15:20Z,2024-11-03 16:30Z,1,,,FR 5467,Ryanair,Boeing 737 MAX 8
LEZL,Bucharest,2024-11-03 12:45Z,2024-11-03 17:10Z,1,,,W4 3195,Wizz Air Malta,Airbus A321 (sharklets)
LEZL,Dublin,2024-11-03 14:10Z,2024-11-03 17:05Z,1,,,EI 756,Aer Lingus,Airbus A320
LEZL,Barcelona,2024-11-03 14:15Z,2024-11-03 16:00Z,1,,,IB 5166,Iberia,Airbus A321 (sharklets)
LEZL,Barcelona,2024-11-03 14:15Z,2024-11-03 16:00Z,1,,,QR 3629,Qatar,Airbus A321 (sharklets)
LEZL,Barcelona,2024-11-03 14:15Z,2024-11-03 16:00Z,1,,,AA 8856,American,Airbus A321 (sharklets)
LEZL,Barcelona,2024-11-03 14:15Z,2024-11-03 16:00Z,1,,,VY 2216,Vueling,Airbus A321 (sharklets)
LEZL,Barcelona,2024-11-03 14:45Z,2024-11-03 16:25Z,1,,,QR 3604,Qatar,Airbus A320
LEZL,Barcelona,2024-11-03 14:45Z,2024-11-03 16:25Z,1,,,IB 5174,Iberia,Airbus A320
LEZL,Barcelona,2024-11-03 14:45Z,2024-11-03 16:25Z,1,,,VY 2224,Vueling,Airbus A320
LEZL,Barcelona,2024-11-03 14:45Z,2024-11-03 16:25Z,1,,,AA 8864,American,Airbus A320
LEZL,Paris,2024-11-03 14:55Z,2024-11-03 17:25Z,1,,,TO 4608,Transavia France,Boeing 737-800 (winglets)
LEZL,London,2024-11-03 14:55Z,2024-11-03 17:40Z,1,,,VY 6012,Vueling,Airbus A320 (sharklets)
LEZL,London,2024-11-03 14:55Z,2024-11-03 17:40Z,1,,,BA 8120,British,Airbus A320 (sharklets)
LEZL,Torino,2024-11-03 15:20Z,2024-11-03 17:55Z,1,,,FR 5662,Ryanair,Boeing 737-800 (winglets)
LEZL,London,2024-11-03 14:50Z,2024-11-03 17:30Z,1,,,BA 2650,British Airways,Airbus A321
LEZL,London,2024-11-03 14:50Z,2024-11-03 17:30Z,1,,,A0 2650,BA Euroflyer,Airbus A321
LEZL,Santiago de Compostela,2024-11-03 17:20Z,2024-11-03 18:40Z,1,,,VY 6367,Vueling,Airbus A320
LEZL,Santiago de Compostela,2024-11-03 17:20Z,2024-11-03 18:40Z,1,,,IB 5858,Iberia,Airbus A320
LEZL,Zurich,2024-11-03 15:55Z,2024-11-03 18:35Z,1,,,WK 220,Edelweiss Air,Airbus A320
LEZL,Rome,2024-11-03 15:15Z,2024-11-03 18:00Z,1,,,FR 8481,Ryanair,Boeing 737 MAX 8
LEZL,Brussels,2024-11-03 16:00Z,2024-11-03 18:40Z,1,,,FR 6448,Ryanair,Boeing 737-800 (winglets)
LEZL,Cork,2024-11-03 16:35Z,2024-11-03 19:10Z,1,,,FR 3261,Ryanair,Boeing 737-800 (winglets)
LEZL,Dublin,2024-11-03 16:05Z,2024-11-03 18:55Z,1,,,FR 2703,Ryanair,Boeing 737-800 (winglets)
LEZL,London,2024-11-03 16:00Z,2024-11-03 18:50Z,1,,,U2 8007,easyJet,Airbus A319
LEZL,Ranón,2024-11-03 17:45Z,2024-11-03 19:10Z,1,,,V7 3831,Volotea,Airbus A320
LEZL,Palma De Mallorca,2024-11-03 16:10Z,2024-11-03 17:50Z,1,,,FR 5894,Ryanair,Boeing 737 MAX 8
LEZL,Milan,2024-11-03 16:55Z,2024-11-03 19:35Z,1,,,FR 1205,Ryanair,Boeing 737-800 (winglets)
LEZL,Bologna,2024-11-03 16:40Z,2024-11-03 19:25Z,1,,,FR 4348,Ryanair,Boeing 737-800 (winglets)
LEZL,Birmingham,2024-11-03 16:00Z,2024-11-03 18:45Z,1,,,FR 9378,Ryanair,Boeing 737-800 (winglets)
LEZL,Almería,2024-11-03 18:30Z,2024-11-03 19:45Z,1,,,IB 2302,Iberia,ATR 72-600
LEZL,Almería,2024-11-03 18:30Z,2024-11-03 19:45Z,1,,,YW 2302,Air Nostrum,ATR 72-600
LEZL,Amsterdam,2024-11-03 16:20Z,2024-11-03 19:15Z,1,,,HV 6733,Transavia,Airbus A321 NEO
LEZL,Amsterdam,2024-11-03 16:20Z,2024-11-03 19:15Z,1,,,KL 2689,KLM,Airbus A321 NEO
LEZL,Amsterdam,2024-11-03 16:20Z,2024-11-03 19:15Z,1,,,DL 7517,Delta Air Lines,Airbus A321 NEO
LEZL,Manchester,2024-11-03 17:00Z,2024-11-03 19:50Z,1,,,FR 4370,Ryanair,Boeing 737-800 (winglets)
LEZL,Madrid,2024-11-03 18:45Z,2024-11-03 20:00Z,1,,,IB 1763,Iberia,Airbus A321
LEZL,Madrid,2024-11-03 18:45Z,2024-11-03 20:00Z,1,,,I2 1763,Iberia Express,Airbus A321
LEZL,Madrid,2024-11-03 18:45Z,2024-11-03 20:00Z,1,,,QR 6593,Qatar,Airbus A321
LEZL,Madrid,2024-11-03 18:45Z,2024-11-03 20:00Z,1,,,LA 1739,LATAM,Airbus A321
LEZL,Madrid,2024-11-03 18:45Z,2024-11-03 20:00Z,1,,,AV 6162,Avianca,Airbus A321
LEZL,Rome,2024-11-03 17:15Z,2024-11-03 20:05Z,1,,,W4 6023,Wizz Air Malta,Airbus A321 NEO
LEZL,Edinburgh,,2024-11-03 20:10Z,1,,,FR 6760,Ryanair,Boeing 737-800 (winglets)
LEZL,Tenerife Island,2024-11-03 18:15Z,2024-11-03 20:30Z,1,,,IB 5458,Iberia,Airbus A320
LEZL,Tenerife Island,2024-11-03 18:15Z,2024-11-03 20:30Z,1,,,VY 3255,Vueling,Airbus A320
LEZL,Prague,2024-11-03 17:20Z,2024-11-03 20:50Z,1,,,FR 8655,Ryanair,Boeing 737-800 (winglets)
LEZL,Treviso,2024-11-03 18:00Z,2024-11-03 20:55Z,1,,,FR 5530,Ryanair,Boeing 737 MAX 8
LEZL,Barcelona,2024-11-03 19:35Z,2024-11-03 21:15Z,1,,,QR 4691,Qatar,Airbus A321
LEZL,Barcelona,2024-11-03 19:35Z,2024-11-03 21:15Z,1,,,AA 8860,American,Airbus A321
LEZL,Barcelona,2024-11-03 19:35Z,2024-11-03 21:15Z,1,,,VY 2220,Vueling,Airbus A321
LEZL,Barcelona,2024-11-03 19:35Z,2024-11-03 21:15Z,1,,,IB 5170,Iberia,Airbus A321
LEZL,Valencia,2024-11-03 20:00Z,2024-11-03 21:15Z,1,,,VY 5792,Vueling,Bombardier CRJX
LEZL,Valencia,2024-11-03 20:00Z,2024-11-03 21:15Z,1,,,YW 2392,Air Nostrum,Bombardier CRJX
LEZL,Valencia,2024-11-03 20:00Z,2024-11-03 21:15Z,1,,,IB 2392,Iberia,Bombardier CRJX
LEZL,Barcelona,2024-11-03 19:35Z,2024-11-03 21:20Z,1,,,FR 2402,Ryanair,Boeing 737 MAX 8
LEZL,Ibiza Town,2024-11-03 20:25Z,2024-11-03 21:45Z,1,,,VY 2425,Vueling,Airbus A320
LEZL,Ibiza Town,2024-11-03 20:25Z,2024-11-03 21:45Z,1,,,IB 5347,Iberia,Airbus A320
LEZL,Santiago de Compostela,2024-11-03 20:40Z,2024-11-03 22:00Z,1,,,FR 3042,Ryanair,Boeing 737 MAX 8
LEZL,Valencia,2024-11-03 21:10Z,2024-11-03 22:25Z,1,,,FR 2207,Ryanair,Boeing 737 MAX 8
LEZL,Brussels,2024-11-03 19:45Z,2024-11-03 22:35Z,1,,,VY 8991,Vueling,Airbus A320
LEZL,Brussels,2024-11-03 19:45Z,2024-11-03 22:35Z,1,,,IB 5872,Iberia,Airbus A320
LEZL,Gran Canaria Island,2024-11-03 20:20Z,2024-11-03 22:35Z,1,,,IB 5393,Iberia,Airbus A320
LEZL,Gran Canaria Island,2024-11-03 20:20Z,2024-11-03 22:35Z,1,,,VY 3049,Vueling,Airbus A320
LEZL,Paris,2024-11-03 20:10Z,2024-11-03 22:40Z,1,,,VY 8829,Vueling,Airbus A320
LEZL,Paris,2024-11-03 20:10Z,2024-11-03 22:40Z,1,,,IB 5728,Iberia,Airbus A320
LEZL,Lisbon,2024-11-03 21:40Z,2024-11-03 22:45Z,1,,,TP 1106,TAP Air Portugal,Embraer 190
LEZL,Baden-Baden,2024-11-03 20:00Z,2024-11-03 22:45Z,1,,,FR 1214,Ryanair,Boeing 737-800 (winglets)
LEZL,Catania,2024-11-03 20:20Z,2024-11-03 23:25Z,1,,,FR 5349,Ryanair,Boeing 737 MAX 8
LEZL,Alava,2024-11-04 00:30Z,2024-11-04 01:45Z,1,,,YW 8034,Air Nostrum,Bombardier CRJX
LEZL,Alava,2024-11-04 00:30Z,2024-11-04 01:45Z,1,,,IB 8034,Iberia,Bombardier CRJX
LEVC,Pisa,2024-11-03 13:55Z,2024-11-03 15:55Z,1,,,FR 9322,Ryanair,Boeing 737-800 (winglets)
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,VY 5582,Vueling,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,AA 8714,American,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,AV 6104,Avianca,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,IB 1081,Iberia,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,LA 1718,LATAM,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,YW 1081,Air Nostrum,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,QR 6883,Qatar,Bombardier CRJX
LEVC,Madrid,2024-11-03 15:00Z,2024-11-03 16:05Z,1,,,AT 5440,Royal Air Maroc,Bombardier CRJX
LEVC,Bilbao,2024-11-03 14:50Z,2024-11-03 15:55Z,1,,,IB 5554,Iberia,Airbus A320 (sharklets)
LEVC,Bilbao,2024-11-03 14:50Z,2024-11-03 15:55Z,1,,,VY 3968,Vueling,Airbus A320 (sharklets)
LEVC,Bilbao,2024-11-03 15:05Z,2024-11-03 16:15Z,1,,,V7 3536,Volotea,Airbus A320
LEVC,Trieste,2024-11-03 14:00Z,2024-11-03 16:20Z,1,,,FR 618,Ryanair,Boeing 737 MAX 8
LEVC,Frankfurt-am-Main,2024-11-03 14:05Z,2024-11-03 16:30Z,1,,,LH 1464,Lufthansa,Airbus A321
LEVC,Santander,2024-11-03 15:25Z,2024-11-03 16:40Z,1,,,FR 2215,Ryanair,Boeing 737 MAX 8
LEVC,Casablanca,2024-11-03 13:55Z,2024-11-03 16:30Z,1,,,AT 968,Royal Air Maroc,ATR 72-600
LEVC,Paris,2024-11-03 14:15Z,2024-11-03 16:20Z,1,,,AF 1420,Air France,Embraer 190
LEVC,Bucharest,2024-11-03 13:10Z,2024-11-03 16:55Z,1,,,W4 3185,Wizz Air Malta,Airbus A321 (sharklets)
LEVC,Ibiza Town,,2024-11-03 16:30Z,1,,,FR 1699,Ryanair,Boeing 737 MAX 8
LEVC,Palma De Mallorca,2024-11-03 15:55Z,2024-11-03 16:50Z,1,,,VY 3952,Vueling,Airbus A320 NEO
LEVC,Palma De Mallorca,2024-11-03 15:55Z,2024-11-03 16:50Z,1,,,IB 5548,Iberia,Airbus A320 NEO
LEVC,Munich,2024-11-03 14:15Z,2024-11-03 16:40Z,1,,,LH 1842,Lufthansa,Airbus A320 NEO
LEVC,Berlin,2024-11-03 14:45Z,2024-11-03 17:45Z,1,,,FR 138,Ryanair,Boeing 737-800
LEVC,Dublin,2024-11-03 13:55Z,2024-11-03 16:35Z,1,,,FR 1740,Ryanair,Boeing 737 MAX 8
LEVC,Zurich,2024-11-03 15:50Z,2024-11-03 18:00Z,1,,,LX 2146,SWISS,BCS1
LEVC,Palma De Mallorca,2024-11-03 17:05Z,2024-11-03 18:00Z,1,,,IB 5550,Iberia,Airbus A320
LEVC,Palma De Mallorca,2024-11-03 17:05Z,2024-11-03 18:00Z,1,,,VY 3954,Vueling,Airbus A320
LEVC,Weeze,,2024-11-03 18:20Z,1,,,FR 1718,Ryanair,Boeing 737
LEVC,Bergamo,2024-11-03 16:20Z,2024-11-03 18:20Z,1,,,FR 4663,Ryanair,Boeing 737-800 (winglets)
LEVC,Paris,2024-11-03 16:40Z,2024-11-03 18:30Z,1,,,VY 8155,Vueling,Airbus A320 NEO
LEVC,Paris,2024-11-03 16:40Z,2024-11-03 18:30Z,1,,,IB 5676,Iberia,Airbus A320 NEO
LEVC,Baden-Baden,2024-11-03 16:20Z,2024-11-03 18:30Z,1,,,FR 1780,Ryanair,Boeing 737-800 (winglets)
LEVC,Treviso,2024-11-03 16:25Z,2024-11-03 18:35Z,1,,,FR 7267,Ryanair,Boeing 737 MAX 8
LEVC,Palma De Mallorca,2024-11-03 17:50Z,2024-11-03 18:45Z,1,,,UX 4011,Air Europa,Boeing 737-800 (winglets)
LEVC,Ranón,2024-11-03 17:20Z,2024-11-03 18:45Z,1,,,V7 3582,Volotea,Airbus A319
LEVC,London,2024-11-03 16:05Z,2024-11-03 18:30Z,1,,,BA 410,British,Airbus A320 (sharklets)
LEVC,Belgrade,2024-11-03 16:00Z,2024-11-03 18:50Z,1,,,JA 592,JetSMART,Airbus A319
LEVC,Belgrade,2024-11-03 16:00Z,2024-11-03 18:50Z,1,,,UX 3649,Air Europa,Airbus A319
